item,itemLabel,startDate,endDate
Q8273004,Chen Chien-jen,1999-11-30,2000-05-20
Q9317972,Tien Hung-mao,2000-05-20,2002-02-01
Q866951,Eugene Chien (Chien You-hsin),2002-02-01,2004-04-16
Q707648,Mark Chen (Chen Tang-shan),2004-04-16,2006-01-25
Q715504,James Huang (Huang Chih-Fang),2006-01-25,2008-05-05
Q9076050,Yang Tzu-pao,2008-05-06,2008-05-19
Q715476,Francisco Ou (Ou-Hung-lian),2008-05-20,2009-09-10
Q58182,Timothy Yang (Yang Chin-tien),2009-09-10,2012-09-26
Q5236615,David Lin (Lin Yung-Lo),2012-09-27,2016-05-20
Q5236438,David Lee (Lee Ta-wei),2016-05-20,2018-02-26
Q6288088,Joseph Wu (Wu Jaushieh),2018-02-26,
