position,person,personID,start,end
Minister of Agriculture,Lee Chin-lung,Q9210523,2002-12-03,2006-01-24
Minister of Agriculture,Su Jia-chyuan,Q700774,2006-01-25,2008-05-19
Minister of Agriculture,Chen Wu-hsiung,Q9368963,2008-05-20,2012-02-05
Minister of Agriculture,Chen Bao-ji,Q13631978,2012-02-06,2016-01-31
Minister of Agriculture,Chen Chih-ching,Q16239464,2016-02-01,2016-05-19
Minister of Agriculture,Tsao Chi-hung,Q9045063,2016-05-20,2017-02-08
Minister of Agriculture,Lin Tsong-shyan,Q8349886,2017-02-08,2018-12-01
Minister of Agriculture,Chen Chi-chung,Q60431375,2018-12-04,2019-01-13
Minister of Agriculture,Chen Chi-chung,Q60431375,2019-01-14,
Minister of Atomic Energy,Hu Chin-piao,Q39877818,1996-06-10,2000-05-19
Minister of Atomic Energy,Hsia Te-yu,Q39342679,2000-05-20,2001-03-06
Minister of Atomic Energy,Hu Chin-piao,Q39877818,2001-03-07,2002-01-31
Minister of Atomic Energy,歐陽敏盛,Q18654076,2002-02-01,2007-05-20
Minister of Atomic Energy,Su Shian-jang,Q115490125,2007-05-21,2008-05-19
Minister of Atomic Energy,Tsai Chuen-horng,Q9337457,2008-05-20,2016-01-31
Minister of Atomic Energy,Chou Yuan-chin,Q16240050,2016-02-01,2016-05-19
Minister of Atomic Energy,Hsieh Shou-shing,Q28416621,2016-05-20,
"Minister of Budget, Accounting and Statistics",Hsu Jan-yau,Q24572278,2004-05-20,2008-05-20
"Minister of Budget, Accounting and Statistics",Chu Tzer-ming,Q24053403,2016-05-20,
Minister of Culture,Helen Lin,Q8270318,1996-06-10,2000-05-19
Minister of Culture,Tchen Yu-chiou,Q9370626,2000-05-20,2004-05-19
Minister of Culture,Chen Chi-nan,Q8347862,2004-05-20,2006-01-24
Minister of Culture,Chu Kun-liang,Q15912229,2006-01-25,2007-05-20
Minister of Culture,Wong Chin-chu,Q8031967,2007-05-21,2008-01-31
Minister of Culture,Wang Tuoh,Q7967650,2008-02-01,2008-05-19
Minister of Culture,Huang Pi-twan,Q252658,2008-05-20,2009-11-15
Minister of Culture,Emile Chih-jen Sheng,Q9043449,2009-11-16,2011-11-27
Minister of Culture,Ovid Tzeng,Q9050836,2011-11-28,2012-02-05
Minister of Culture,Lin Chin-tien,Q16239747,2012-02-06,2012-02-14
Minister of Culture,Lung Ying-tai,Q516806,2012-02-15,2012-05-19
Minister of Culture,Lung Ying-tai,Q516806,2012-05-20,2014-12-07
Minister of Culture,Hung Meng-chi,Q16239639,2014-12-08,2016-05-20
Minister of Culture,Cheng Li-chun,Q8351107,2016-05-20,2020-05-20
Minister of Culture,Lee Yung-te,Q9206928,2020-05-20,
Minister of Defence,Tang Fei,Q716768,1999-02-01,2000-05-19
Minister of Defence,Wu Shih-wen,Q8276889,2000-05-20,2002-01-31
Minister of Defence,Tang Yao-ming,Q9308254,2002-02-01,2004-05-19
Minister of Defence,Lee Jye,Q699188,2004-05-20,2007-05-19
Minister of Defence,Lee Tien-yu,Q6138091,2007-05-20,2008-02-24
Minister of Defence,Michael Tsai,Q8350293,2008-02-25,2008-05-19
Minister of Defence,Chen Chao-min,Q8273076,2008-05-20,2009-09-09
Minister of Defence,Kao Hua-chu,Q8273357,2009-09-10,2013-07-31
Minister of Defence,Andrew Yang,Q11118258,2013-08-01,2013-08-07
Minister of Defence,Yen Ming,Q9123228,2013-08-08,2015-01-30
Minister of Defence,Kao Kuang-chi,Q14516312,2015-01-31,2016-05-19
Minister of Defence,Feng Shih-kuan,Q23894469,2016-05-20,2018-02-25
Minister of Defence,Yen Teh-fa,Q15914789,2018-02-26,2021-02-23
Minister of Defence,Chiu Kuo-cheng,Q19825815,2021-02-23,
Minister of Digital Affairs,Audrey Tang,Q15025,2022-08-27,
Minister of Economic Affairs,Wang Chih-kang,Q8277119,1996-06-10,2000-05-20
Minister of Economic Affairs,Lin Hsin-i,Q6550038,2000-05-20,2002-02-01
Minister of Economic Affairs,Christine Tsung,Q9088556,2002-02-01,2002-03-01
Minister of Economic Affairs,Lin Yi-fu,Q11106819,2002-03-21,2004-05-20
Minister of Economic Affairs,Ho Mei-yueh,Q8969972,2004-05-20,2006-01-25
Minister of Economic Affairs,Morgan Hwang,Q8968977,2006-01-25,2006-08-09
Minister of Economic Affairs,Steve Chen Ruey-long,Q8944291,2006-08-09,2008-05-20
Minister of Economic Affairs,Yiin Chii-ming,Q8278721,2008-05-20,2009-09-10
Minister of Economic Affairs,Shih Yen-shiang,Q9146615,2009-09-10,2013-02-18
Minister of Economic Affairs,Chang Chia-juch,Q5071596,2013-02-18,2014-08-15
Minister of Economic Affairs,Woody Tyzz-Jiun Duh,Q11099334,2014-08-15,2014-12-08
Minister of Economic Affairs,John Deng,Q8951355,2014-12-08,2016-05-20
Minister of Economic Affairs,Chih-Kung Lee,Q9195350,2016-05-20,2017-08-15
Minister of Economic Affairs,Shen Jong-chin,Q16150359,2017-09-08,2020-06-19
Minister of Economic Affairs,Wang Mei-hua,Q15918515,2020-06-19,
Minister of Economic Planning and Development,Christina Liu,Q8991767,2010-05-20,2012-02-06
Minister of Economic Planning and Development,Yiin Chii-ming,Q8278721,2012-02-06,2013-02-17
Minister of Education,Yang Chao-hsiang,Q8279554,1999-06-15,2000-05-20
Minister of Education,Ovid Tzeng,Q9050836,2000-05-20,2002-02-01
Minister of Education,Jong-Tsun Huang,Q11176497,2002-02-01,2004-05-20
Minister of Education,Tu Cheng-sheng,Q7850510,2004-05-20,2008-05-20
Minister of Education,Cheng Jei-cheng,Q5091221,2008-05-20,2009-09-10
Minister of Education,Wu Ching-ji,Q9062403,2009-09-10,2012-02-06
Minister of Education,Chiang Wei-ling,Q9338108,2012-02-06,2014-07-14
Minister of Education,Chen Der-hwa,Q16239471,2014-07-14,2014-07-29
Minister of Education,Wu Se-hwa,Q10918847,2014-07-30,2016-05-20
Minister of Education,Pan Wen-chung,Q23954823,2016-05-20,2018-04-14
Minister of Education,Wu Maw-kuen,Q1911971,2018-04-19,2018-05-30
Minister of Education,Yao Leeh-ter,Q55694614,2018-05-30,2018-07-15
Minister of Education,Yeh Jiunn-rong,Q24175183,2018-07-16,2018-12-25
Minister of Education,Yao Leeh-ter,Q55694614,2018-12-26,2019-01-13
Minister of Education,Pan Wen-chung,Q23954823,2019-01-14,
Minister of Environmental Protection,Winston Dang,Q4505147,2007-05-20,2008-05-20
Minister of Environmental Protection,Stephen Shen,Q9302997,2008-05-20,2014-03-02
Minister of Environmental Protection,Wei Kuo-yen,Q15831062,2014-03-03,2016-05-20
Minister of Environmental Protection,Chang Tzi-chin,Q16143196,2019-01,
Minister of Finance,Paul Chiu,Q8273178,1996-06-10,2000-05-20
Minister of Finance,Shea Jia-dong,Q13408439,2000-05-20,2000-10-06
Minister of Finance,Yen Ching-chang,Q9082721,2000-10-06,2002-02-01
Minister of Finance,Lee Yung-san,Q22774094,2002-02-01,2002-12-02
Minister of Finance,Lin Chuan,Q8997373,2002-12-02,2006-01-25
Minister of Finance,Joseph Lyu,Q10919955,2006-01-25,2006-07-04
Minister of Finance,Ho Chih-chin,Q8969782,2006-07-04,2008-03-14
Minister of Finance,Lee Ruey-tsang,Q27663188,2008-03-14,2008-05-20
Minister of Finance,Lee Sush-der,Q11098108,2008-05-20,2012-02-06
Minister of Finance,Christina Liu,Q8991767,2012-02-06,2012-05-30
Minister of Finance,Tseng Ming-chung,Q16193401,2012-05-31,2012-06-04
Minister of Finance,Chang Sheng-ford,Q9093225,2012-06-01,2016-05-20
Minister of Finance,Sheu Yu-jer,Q16239906,2016-05-20,2018-07-16
Minister of Finance,Su Jain-rong,Q9340026,2018-07-16,2022-12-25
Minister of Foreign Affairs,Chen Chien-jen,Q8273004,1999-11-30,2000-05-20
Minister of Foreign Affairs,Tien Hung-mao,Q9317972,2000-05-20,2002-02-01
Minister of Foreign Affairs,Eugene Chien,Q866951,2002-02-01,2004-04-16
Minister of Foreign Affairs,Mark Chen,Q707648,2004-04-16,2006-01-25
Minister of Foreign Affairs,James C. F. Huang,Q715504,2006-01-25,2008-05-05
Minister of Foreign Affairs,Yang Tzu-pao,Q9076050,2008-05-06,2008-05-19
Minister of Foreign Affairs,Francisco Ou,Q715476,2008-05-20,2009-09-10
Minister of Foreign Affairs,Timothy Yang,Q58182,2009-09-10,2012-09-26
Minister of Foreign Affairs,David Lin,Q5236615,2012-09-27,2016-05-20
Minister of Foreign Affairs,David Lee,Q5236438,2016-05-20,2018-02-25
Minister of Foreign Affairs,Joseph Wu,Q6288088,2018-02-26,
Minister of Hakka Affairs,Fan Kuang-chun,Q8965733,2001-06-14,2002-01-31
Minister of Hakka Affairs,Yeh Chu-lan,Q6148708,2002-02-01,2004-05-19
Minister of Hakka Affairs,Luo Wen-jia,Q6704543,2004-05-20,2005-03-14
Minister of Hakka Affairs,Lee Yung-te,Q9206928,2005-03-15,2008-05-19
Minister of Hakka Affairs,Huang Yu-cheng,Q8274112,2008-05-20,2014-07-01
Minister of Hakka Affairs,Liu Ching-chung,Q17466399,2014-07-01,2014-07-29
Minister of Hakka Affairs,Liu Ching-chung,Q17466399,2014-07-30,2016-01-31
Minister of Hakka Affairs,Chung Wan-mei,Q16239501,2016-02-01,2016-05-19
Minister of Hakka Affairs,Lee Yung-te,Q9206928,2016-05-20,2020-05-19
Minister of Hakka Affairs,Yiong Con-ziin,Q8350699,2020-05-20,
Minister of Health and Welfare,Steve Chan,Q8272912,1997-09-01,2000-05-19
Minister of Health and Welfare,Lee Ming-liang,Q8997000,2000-05-20,2002-08-31
Minister of Health and Welfare,Twu Shiing-jer,Q8350363,2002-09-01,2002-12-31
Minister of Health and Welfare,Twu Shiing-jer,Q8350363,2002-12-31,2003-05-18
Minister of Health and Welfare,Chen Chien-jen,Q9182314,2003-05-18,2005-02-01
Minister of Health and Welfare,Wang Hsiu-hong,Q115299064,2005-02-02,2005-02-16
Minister of Health and Welfare,Hou Sheng-mao,Q8970101,2005-02-17,2008-05-19
Minister of Health and Welfare,Lin Fang-yue,Q9293935,2008-05-20,2008-09-25
Minister of Health and Welfare,Yeh Ching-chuan,Q8278814,2008-09-26,2009-08-06
Minister of Health and Welfare,Yaung Chih-liang,Q8279546,2009-08-06,2011-02-08
Minister of Health and Welfare,Wen-ta Chiu,Q7982222,2011-02-08,2013-07-22
Minister of Health and Welfare,Wen-ta Chiu,Q7982222,2013-07-23,2014-10-03
Minister of Health and Welfare,Lin Tzou-yien,Q16122971,2014-10-03,2014-10-22
Minister of Health and Welfare,Chiang Been-huang,Q16241509,2014-10-22,2016-05-19
Minister of Health and Welfare,Lin Tzou-yien,Q16122971,2016-05-20,2017-02-07
Minister of Health and Welfare,Chen Shih-chung,Q28655382,2017-02-08,2022-07-18
Minister of Health and Welfare,Hsueh Jui-yuan,Q40272747,2022-07-18,
Minister of Indigenous Affairs,Hua Chia-chih,Q8274052,1996-06-01,2000-05-20
Minister of Indigenous Affairs,Yohani Isqaqavut,Q115398709,2000-05-20,2002-02-01
Minister of Indigenous Affairs,Chen Chien-nien,Q20687755,2002-02-01,2005-03-10
Minister of Indigenous Affairs,Walis Perin,Q9317617,2005-03-10,2007-05-21
Minister of Indigenous Affairs,Icyang Parod,Q8350030,2007-05-21,2008-05-20
Minister of Indigenous Affairs,Chang Jen-hsiang,Q8279308,2008-05-20,2009-09-10
Minister of Indigenous Affairs,Paelabang Danapan,Q7638532,2009-09-10,2013-07-31
Minister of Indigenous Affairs,Lin Chiang-yi,Q15205373,2013-08-01,2016-05-20
Minister of Indigenous Affairs,Icyang Parod,Q8350030,2016-05-20,
Minister of Interior,Lee Hong-yuan,Q6513938,2012-02-06,2014-02-25
Minister of Interior,Hsu Kuo-yung,Q8348841,2018-07-16,2022-12-07
Minister of Interior,Hua Jingqun,Q104723309,2022-12-07,
Minister of Justice,Yeh Chin-fong,Q8280389,1999-02-01,2000-05-20
Minister of Justice,Chen Ding-nan,Q256274,2000-05-20,2005-02-01
Minister of Justice,Morley Shih,Q9031582,2005-02-01,2008-05-20
Minister of Justice,Wang Ching-feng,Q7967389,2008-05-20,2010-03-12
Minister of Justice,黃世銘,Q8968419,2010-03-12,2010-03-22
Minister of Justice,Tseng Yung-fu,Q7849539,2010-03-22,2013-09-06
Minister of Justice,Chen Ming-tang,Q16241144,2013-09-06,2013-09-30
Minister of Justice,Luo Ying-shay,Q14866531,2013-09-30,2016-05-20
Minister of Justice,Chiu Tai-san,Q8357028,2016-05-20,2018-07-16
Minister of Justice,Tsai Ching-hsiang,Q55505798,2018-07-16,
Minister of Labour,Chan Huo-shen,Q9182234,1998-02,2000-05-19
Minister of Labour,Chen Chu,Q465280,2000-05-20,2005-09-19
Minister of Labour,Lee Ying-yuan,Q6515593,2005-09-19,2007-05-20
Minister of Labour,Lu Tien-ling,Q8349957,2007-05-20,2008-05-19
Minister of Labour,Wang Ju-hsuan,Q8983786,2008-05-20,2012-10-02
Minister of Labour,Pan Shih-wei,Q8280416,2012-10-02,2014-02-16
Minister of Labour,Pan Shih-wei,Q8280416,2014-02-17,2014-07-24
Minister of Labour,Hao Feng-ming,Q16193101,2014-07-24,2014-08-20
Minister of Labour,Chen Hsiung-wen,Q18415739,2014-08-20,2016-05-19
Minister of Labour,Kuo Fang-yu,Q16239701,2016-05-20,2017-02-07
Minister of Labour,Lin Mei-chu,Q24572279,2017-02-08,2018-02-26
Minister of Labour,Hsu Ming-chun,Q50170749,2018-02-26,
Minister of Mainland Affairs,Chen Ming-tong,Q13408438,2007-04-10,2008-05-20
Minister of Mainland Affairs,Lai Shin-Yuan,Q517151,2008-05-20,2012-09-28
Minister of Mainland Affairs,Wang Yu-chi,Q7967735,2012-09-28,2015-02-16
Minister of Mainland Affairs,Andrew Hsia,Q9037810,2015-02-16,2016-05-20
Minister of Mainland Affairs,Katharine Chang,Q9092954,2016-05-20,2018-02-26
Minister of Mainland Affairs,Lin Cheng-yi,Q25190242,2018-02-26,2018-03-19
Minister of Mainland Affairs,Chen Ming-tong,Q13408438,2018-03-19,2021-02-22
Minister of Mainland Affairs,Chiu Tai-san,Q8357028,2021-02-23,
Minister of Mongolian and Tibetan Affairs,Chen Ming-jen,Q16196866,2013-09-30,2013-10-22
Minister of Mongolian and Tibetan Affairs,Jaclyn Tsai,Q15704593,2013-11,2016-05-20
Minister of Mongolian and Tibetan Affairs,Lin Mei-chu,Q24572279,2016-05-20,2017-02-08
Minister of Mongolian and Tibetan Affairs,Hsu Jan-yau,Q24572278,2017-02-08,2017-09-15
Minister of National Development,Kuan Chung-ming,Q6441079,2014-01-22,2015-02-04
Minister of National Development,Woody Tyzz-Jiun Duh,Q11099334,2015-02-04,2016-01-31
Minister of National Development,Lin Chu-chia,Q16239498,2016-02-01,2016-05-19
Minister of National Development,Chen Tain-jy,Q24834554,2016-05-20,2017-09-07
Minister of National Development,Chen Mei-ling,Q24247649,2017-09-08,2020-05-19
Minister of National Development,Kung Ming-hsin,Q27735496,2020-05-20,
Minister of Ocean Affairs,Hwung Hwung-hweng,Q15903055,2018-04-28,2019-01-13
Minister of Ocean Affairs,Lee Chung-wei,Q24238270,2019-02-15,2022-09-01
Minister of Ocean Affairs,Chou Mei-wu,Q28416486,2022-09-01,
Minister of Overseas Community Affairs,Wu Ying-yih,Q8277299,2008-05-20,2013-08-01
Minister of Overseas Community Affairs,Wu Hsin-hsing,Q24053404,2016-05-20,2020-05-19
Minister of Overseas Community Affairs,Tung Chen-yuan,Q9322496,2020-05-20,
Minister of Personnel Administration,Chang Che-chen,Q115467711,1999-06-15,2000-05-19
Minister of Personnel Administration,Wuxian Zhu,Q11094304,2000-05-20,2002-01-31
Minister of Personnel Administration,Lee I-yang,Q6146212,2002-02-01,2005-01-31
Minister of Personnel Administration,Chang Chun-yen,Q115467712,2005-02-01,2006-01-24
Minister of Personnel Administration,Hongxian Zhou,Q28409877,2006-01-25,2008-05-19
Minister of Personnel Administration,陳清秀,Q15903800,2008-05-20,2009-09-09
Minister of Personnel Administration,吳泰成,Q9062382,2009-09-10,2012-03-27
Minister of Personnel Administration,Huang Fu-yuan,Q16187076,2012-03-28,2016-05-19
Minister of Personnel Administration,Jay N. Shih,Q16239908,2016-05-20,2022-02-11
Minister of Personnel Administration,Su Chun-jung,Q27678861,2022-02-11,
Minister of Public Construction,Wu Tze-cheng,Q29952844,2006-01-15,2008-05-20
Minister of Public Construction,Fan Liang-shiow,Q9182857,2008-05-20,2011-04-01
Minister of Public Construction,Lee Hong-yuan,Q6513938,2011-04-01,2012-02-05
Minister of Public Construction,Jenn-Chuan Chern,Q9368201,2012-02-06,2013-08-01
Minister of Public Construction,Wu Hong-mo,Q23883800,2016-05-20,2017-11-23
Minister of Public Construction,Wu Tze-cheng,Q29952844,2017-11-23,
Minister of Science and Technology,Huang Chen-tai,Q8273898,1998-02-05,2000-05-19
Minister of Science and Technology,Weng Cheng-yi,Q65964284,2000-05-20,2001-03-06
Minister of Science and Technology,Wei Che-ho,Q9067511,2001-03-07,2004-05-19
Minister of Science and Technology,Wu Maw-kuen,Q1911971,2004-05-20,2006-01-24
Minister of Science and Technology,Chen Chien-jen,Q9182314,2006-01-25,2008-05-19
Minister of Science and Technology,Louis Lee,Q9208898,2008-05-20,2011-02-05
Minister of Science and Technology,Cyrus Chu,Q9192450,2011-02-06,2014-03-02
Minister of Science and Technology,Chang San-cheng,Q10294207,2014-03-03,2014-12-08
Minister of Science and Technology,Yi-Bing Lin,Q8053425,2014-12-08,2015-01-23
Minister of Science and Technology,Shyu Jyuo-min,Q11070836,2015-01-24,2016-05-19
Minister of Science and Technology,Yang Hung-duen,Q9298929,2016-05-20,2017-02-07
Minister of Science and Technology,Chen Liang-gee,Q15915252,2017-02-08,2020-05-19
Minister of Science and Technology,Wu Tsung-tsong,Q26265161,2020-05-20,
Minister of Transportation and Communications,Lin Fong-cheng,Q8270335,1998-04-01,2000-03-27
Minister of Transportation and Communications,George Chen,Q10565446,2000-03-27,2000-05-20
Minister of Transportation and Communications,Yeh Chu-lan,Q6148708,2000-05-20,2002-02-01
Minister of Transportation and Communications,Lin Ling-san,Q4712240,2002-02-01,2006-01-25
Minister of Transportation and Communications,Kuo Yao-chi,Q6445227,2006-01-25,2006-08-22
Minister of Transportation and Communications,Tsai Duei,Q7849310,2006-08-22,2008-05-20
Minister of Transportation and Communications,Mao Chi-kuo,Q6753581,2008-05-20,2013-02-18
Minister of Transportation and Communications,Yeh Kuang-shih,Q6449461,2013-02-18,2015-01-13
Minister of Transportation and Communications,Chen Jian-yu,Q16239466,2015-01-13,2015-01-24
Minister of Transportation and Communications,Chen Jian-yu,Q16239466,2015-01-24,2016-05-20
Minister of Transportation and Communications,Hochen Tan,Q8971199,2016-05-20,2018-07-16
Minister of Transportation and Communications,Wu Hong-mo,Q23883800,2018-07-16,2018-12-01
Minister of Transportation and Communications,Wang Kwo-tsai,Q24851744,2018-12-04,2019-01-13
Minister of Transportation and Communications,Lin Chia-lung,Q6550004,2019-01-14,2021-04-19
Minister of Transportation and Communications,Wang Kwo-tsai,Q24851744,2021-04-20,
Minister of Veterans Affairs,Lee Cheng-lin,Q65051936,1999-02-01,2000-05-19
Minister of Veterans Affairs,Yang Te-chih,Q9076084,2000-05-20,2003-02-05
Minister of Veterans Affairs,Teng Tsu-lin,Q16242317,2003-02-06,2004-05-19
Minister of Veterans Affairs,Kao Hua-chu,Q8273357,2004-05-20,2007-01-31
Minister of Veterans Affairs,Hu Chen-pu,Q8272451,2007-02-01,2008-05-19
Minister of Veterans Affairs,Kao Hua-chu,Q8273357,2008-05-20,2009-09-09
Minister of Veterans Affairs,Tseng Jing-ling,Q7849530,2009-09-10,2013-07-31
Minister of Veterans Affairs,Tung Hsiang-lung,Q10513434,2013-08-01,2016-05-19
Minister of Veterans Affairs,Lee Shying-jow,Q15901599,2016-05-20,2018-02-25
Minister of Veterans Affairs,Chiu Kuo-cheng,Q19825815,2018-02-26,2019-07-23
Minister of Veterans Affairs,Lee Wen-chung,Q8357143,2019-07-26,2019-08-04
Minister of Veterans Affairs,Feng Shih-kuan,Q23894469,2019-08-05,
Minister Without Portfolio,Chen Chi-mai,Q5090717,2004-05-20,2005-02-01
Minister Without Portfolio,Kao Su-po,Q8273451,2008-05-20,2011-02-09
Minister Without Portfolio,Yiin Chii-ming,Q8278721,2009-11-16,2011-12-02
Minister Without Portfolio,Yiin Chii-ming,Q8278721,2012-05-20,2013-02-17
Minister Without Portfolio,Wu Hong-mo,Q23883800,2016-05-20,2017-11-23
Minister Without Portfolio,Hsu Jan-yau,Q24572278,2016-05-20,2017-11-03
Minister Without Portfolio,Lin Mei-chu,Q24572279,2016-05-20,2017-02-08
Minister Without Portfolio,Wu Tsung-tsong,Q26265161,2016-05-20,2020-05-19
Minister Without Portfolio,Audrey Tang,Q15025,2016-10-01,2022-08-27
Minister Without Portfolio,Hsu Kuo-yung,Q8348841,2017-12-25,2018-07-15
Chairperson of the Central Election Commission,George Huang,Q9459543,1999-12-17,2004-06-16
Chairperson of the Central Election Commission,Masa Chang,Q11068492,2004-06-16,2009-11-03
Chairperson of the Central Election Commission,Rai Hau-min,Q9029833,2009-11-04,2010-10-12
Chairperson of the Central Election Commission,Liu I-chou,Q16239783,2010-10-13,2010-11-14
Chairperson of the Central Election Commission,Chang Po-ya,Q4515439,2010-11-15,2014-07-31
Chairperson of the Central Election Commission,Liu I-chou,Q16239783,2014-08-01,2015-01-28
Chairperson of the Central Election Commission,Liu I-chou,Q16239783,2015-01-29,2017-11-03
Chairperson of the Central Election Commission,Lin Tzu-ling,Q16239751,2017-11-04,2017-11-16
Chairperson of the Central Election Commission,Chen In-chin,Q46884748,2017-11-17,2018-12-03
Chairperson of the Central Election Commission,Chen Chao-chien,Q115685719,2018-12-04,2019-02-24
Chairperson of the Central Election Commission,Lee Chin-yung,Q8349734,2019-02-25,
Chairperson of the Fair Trade Commission,Huang Mei-ying,Q36618272,2017-02-01,2021-02-01
Chairperson of the Fair Trade Commission,May Lee,Q114895959,2021-02-01,
Chairperson of the Financial Supervisory Commission,Wellington Koo,Q15909081,2017-09-08,2020-05-19
Chairperson of the Financial Supervisory Commission,Huang Tien-mu,Q21934105,2020-05-20,
Chairperson of the National Communications Commission,Po-Tsung Wong,Q65051343,2019-04-03,2019-05-30
Chairperson of the National Communications Commission,Chen Yaw-shyang,Q85133282,2020-07-10,
Director of the National Palace Museum,Wu Mi-cha,Q9055323,2019-02-15,
Governor of the Central Bank,Perng Fai-nan,Q374271,1998-02-25,2018-02-26
Governor of the Central Bank,Yang Chin-long,Q11963553,2018-02-26,
President of the Legislative Yuan,Wang Jin-pyng,Q707601,1999-02-01,2016-01-31
President of the Legislative Yuan,Su Jia-chyuan,Q700774,2016-02-01,2020-01-31
President of the Legislative Yuan,Yu Shyi-kun,Q707887,2020-02-01,
Secretary-General to the President,Ting Mao-shih,Q8273275,1999-12-22,2000-05-20
Secretary-General to the President,Chang Chun-hsiung,Q716710,2000-05-20,2000-07-28
