item,itemLabel,startDate,endDate,sourceDate,psid
Q8273898,Huang Chen-tai,1998-02-05,2000-05-19,2022-12-08,Q8273898-162BBB47-7ECA-47E1-8EE5-A16A084E2835
Q65964284,Weng Cheng-yi,2000-05-20,2001-03-06,2022-12-08,Q65964284-3AD4A780-EF4B-4A06-B07F-B31102ED2C0D
Q9067511,Wei Che-ho,2001-03-07,2004-05-19,2022-12-08,Q9067511-95AF624B-B049-47AF-B829-A7AB744E02FA
Q1911971,Maw-Kuen Wu,2004-05-20,2006-01-24,2022-12-08,Q1911971-85B6E888-E4C8-429F-94FA-A6D514858C52
Q9182314,Chen Chien-jen,2006-01-25,2008-05-19,2022-12-08,Q9182314-2AF3C09A-4A5B-4BF5-AE6A-2E2375BCC680
Q9208898,Louis Lee,2008-05-20,2011-02-05,2022-12-08,Q9208898-CB823090-9922-4A41-B5E3-731387A5F10D
Q9192450,Cyrus Chu,2011-02-06,2014-03-02,2022-12-08,Q9192450-D88F6AD9-1FE5-44BB-AB19-68C5D57B9BD7
Q10294207,Chang San-cheng,2014-03-03,2014-12-08,2022-12-08,Q10294207-717246DC-491A-45D8-A4D3-0226A24D028A
Q8053425,Lin Yi-bing,2014-12-08,2015-01-23,2022-12-08,Q8053425-2DA7D1CB-DCF7-4339-8609-FAF49970E16C
Q11070836,Shyu Jyuo-min,2015-01-24,2016-05-19,2022-12-08,Q11070836-B746601E-7E5D-4EB3-9080-538E565A688B
Q9298929,Yang Hung-duen,2016-05-20,2017-02-07,2022-12-08,Q9298929-3A0C1622-329E-40EB-B620-D04B3855967E
Q15915252,Chen Liang-gee,2017-02-08,2020-05-19,,Q15915252-20300CF5-ECDE-4520-B1A4-B96D64CDE25E
Q26265161,Wu Tsung-tsong,2020-05-20,,,Q26265161-399B88F5-3A98-432D-967E-CFF10EF00D25
