item,itemLabel,startDate,endDate,sourceDate,psid
Q115467711,Chang Che-chen,1999-06-15,2000-05-19,2022-11-27,Q115467711-41F8C8C5-0F38-4914-9A91-33408D3998A5
Q11094304,Chu Wu-hsien,2000-05-20,2002-01-31,2022-11-27,Q11094304-93504432-8E59-4BE2-96D0-E0AD37C85431
Q6146212,Lee I-yang,2002-02-01,2005-01-31,2022-11-27,Q6146212-63AD7A7D-7E43-48E3-B90E-5734CB6D59A4
Q115467712,Chang Chun-yen,2005-02-01,2006-01-24,2022-11-27,Q115467712-B3FA87CA-3966-40FC-8418-D1A43958D3B0
Q28409877,Chou Hung-hsien,2006-01-25,2008-05-19,2022-11-27,Q28409877-DB38001F-1C05-418B-A91D-22800E6EDD96
Q15903800,Chen Ching-hsiu,2008-05-20,2009-09-09,2022-11-27,Q15903800-871E1E54-863A-4F69-A7B8-9B9191EF1F17
Q9062382,Wu Tai-cheng,2009-09-10,2012-03-27,2022-11-27,Q9062382-61CA4777-074F-4752-81BD-9113CA18A109
Q16187076,Huang Fu-yuan,2012-03-28,2016-05-19,2022-11-27,Q16187076-8E6B2D7E-FFFF-435F-B4EB-58EB4D7B1E87
Q16239908,Jay N. Shih,2016-05-20,2022-02-11,,Q16239908-A4F85BE5-AE86-4E07-BBCC-366439793E6F
Q27678861,Su Chun-jung,2022-02-11,,,Q27678861-3c38e4b2-41e3-ebe6-3feb-aabadacc42af
