item,itemLabel,startDate,endDate,sourceDate,psid
Q39877818,Hu Chin-piao,1996-06-10,2000-05-19,2022-11-29,Q39877818-E7C3715B-5E20-4434-99D2-FC36DB287A84
Q39342679,Hsia Te-yu,2000-05-20,2001-03-06,2022-11-29,Q39342679-FCFD1C2A-3E7E-4FC0-AF99-648AED0FA5AC
Q39877818,Hu Chin-piao,2001-03-07,2002-01-31,2022-11-29,Q39877818-9EB30EDC-52D1-41C9-8061-AA1B3C0467FD
Q18654076,Ouyang Min-shen,2002-02-01,2007-05-20,2022-11-29,Q18654076-664B84A1-6863-4F34-ACA1-B6B321FD0CDA
Q115490125,Su Shian-jang,2007-05-21,2008-05-19,2022-11-29,Q115490125-4FF90E16-FE10-404E-90D1-A481E39BF25D
Q9337457,Tsai Chuen-horng,2008-05-20,2016-01-31,2022-11-29,Q9337457-1F5B347C-35B7-49A0-9829-4B3C2843CCF7
Q16240050,Chou Yuan-chin,2016-02-01,2016-05-19,2022-11-29,Q16240050-F68103A3-85B0-4F12-A828-90F07EEF0048
Q28416621,Hsieh Shou-shing,2016-05-20,,,Q28416621-B8ADE35F-8FFA-42C4-969D-D760E182A458
