item,itemLabel,startDate,endDate,sourceDate,psid
Q9459543,George Huang,1999-12-17,2004-06-16,2022-12-13,Q9459543-078C304C-C52F-44A6-94D6-07207B8AA3D2
Q11068492,Chang Cheng-hsiung,2004-06-16,2009-11-03,2022-12-13,Q11068492-8261F974-7861-4C94-8309-168FE1EFF092
Q9029833,Rai Hau-min,2009-11-04,2010-10-12,2022-12-13,Q9029833-581D1952-44CB-4003-B762-AE54C81907C2
Q16239783,Liu I-chou,2010-10-13,2010-11-14,2022-12-13,Q16239783-149A5214-062B-406F-87DC-8C144A7CEB08
Q4515439,Chang Po-ya,2010-11-15,2014-07-31,2022-12-13,Q4515439-032FE8AB-1D38-4081-BF78-5977D8CE8BA6
Q16239783,Liu I-chou,2014-08-01,2015-01-28,2022-12-13,Q16239783-B92BAAE8-7CBA-4F11-BBE5-FDB88647B290
Q16239783,Liu I-chou,2015-01-29,2017-11-03,2022-12-13,Q16239783-30EC7A78-8AE5-422B-92D0-F5E41A8B35A7
Q16239751,Lin Tzu-ling,2017-11-04,2017-11-16,2022-12-13,Q16239751-49380713-3BB0-45D0-99BF-9D1DC193F317
Q46884748,Chen In-chin,2017-11-17,2018-12-03,2022-12-13,Q46884748-03D71EBF-CBB2-4B19-A342-0A65537F5735
Q115685719,Chen Chao-chien,2018-12-04,2019-02-24,2022-12-13,Q115685719-37987B74-BCB0-41B0-BCCA-DDA238F4F6D9
Q8349734,Lee Chin-yung,2019-02-25,,,Q8349734-97F230FA-4D14-4A28-96CF-47C129FEA34D
