who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
57159541,,,,,,,,,0
57159541,Q11812506,Mayor of Kaohsiung (acting),2018-04-23,2018-12-25,Q465280,Chen Chu,Q8274095,Han Kuo-yu,1
57159541,Kaohsiung,Mayor of Kaohsiung (acting),2018-04-23,2018-12-25,Q465280,Chen Chu,Q8274095,Han Kuo-yu,2
