item,itemLabel,startDate,endDate
Q556828,Liu Chao-shiuan,1997-12-11,2000-05-20
Q707887,Yu Shyi-kun,2000-05-20,2000-07-27
Q716710,Chang Chun-hsiung,2000-07-27,2000-10-06
Q6473605,Lai In-jaw,2000-10-06,2002-02-01
Q6550038,Lin Hsin-i,2002-02-01,2004-05-20
Q6148708,Yeh Chu-lan,2004-05-20,2005-02-01
Q9185489,Wu Rong-i,2005-02-01,2006-01-25
Q233984,Tsai Ing-wen,2006-01-25,2007-05-21
Q5101463,Chiou I-jen,2007-05-21,2008-05-06
Q716710,Chang Chun-hsiung,2008-05-06,2008-05-20
Q8273178,Chiu Chang-hsiung (Paul Chiu),2008-05-20,2009-09-10
Q5386280,Chu Li-luan (Eric Chu),2009-09-10,2010-05-17
Q281540,Chen Chun (Sean Chen),2010-05-17,2012-02-06
Q4118817,Jiang Yi-huah,2012-02-06,2013-02-18
Q6753581,Mao Chi-kuo,2013-02-18,2014-12-07
Q10294207,Chang San-cheng (Simon Chang),2014-12-08,2016-02-01
Q11099334,Duh Tyzz-jiun (Woody Duh),2016-02-01,2016-05-19
Q8349604,Lin Hsi-yao,2016-05-20,2017-09-07
Q9184683,Shih Jun-ji,2017-09-08,2019-01-13
Q5090717,Chen Chi-mai,2019-01-14,2020-06-19
Q16150359,Shen Jong-chin,2020-06-19,
